1	1
2	1.99492182743075
3	2.99323220638786
4	3.74932733279344
5	4.14470785297646
6	3.06094305220006
7	5.53262550893108
8	6.27595169818764
9	7.122549282504
10	7.26518672095923
11	8.50178270808484
12	9.25842727541916
13	9.68909487964669
14	8.59398579229674
15	11.7756909406543
16	11.5811211865623
17	11.1444936645625
18	13.1564689815303
19	12.5612818489925
20	14.4094914895053
21	14.9355128808369
23	15.8805002345524
25	17.9378321900079
26	19.2749192536092
27	18.5754003300688
28	19.5083485507022
 
